"fips","state","county","lat","lng","month.index","type","cases"
36089,"NY","st. lawrence county",44.4964,-75.069,4,"wild bird",1
36089,"NY","st. lawrence county",44.4964,-75.069,6,"wild bird",3
36101,"NY","steuben county",42.2678,-77.3838,10,"wild bird",1
36103,"NY","suffolk county",40.8686,-72.8448,12,"wild bird",2
36103,"NY","suffolk county",40.8686,-72.8448,13,"non-poultry",10
36103,"NY","suffolk county",40.8686,-72.8448,13,"wild bird",2
36103,"NY","suffolk county",40.8686,-72.8448,2,"non-poultry",8
36103,"NY","suffolk county",40.8686,-72.8448,2,"wild bird",1
36103,"NY","suffolk county",40.8686,-72.8448,3,"poultry",8790
36103,"NY","suffolk county",40.8686,-72.8448,3,"wild bird",3
36103,"NY","suffolk county",40.8686,-72.8448,4,"wild bird",6
36103,"NY","suffolk county",40.8686,-72.8448,5,"captive wild bird",4
36103,"NY","suffolk county",40.8686,-72.8448,5,"wild bird",2
36103,"NY","suffolk county",40.8686,-72.8448,6,"wild bird",1
36105,"NY","sullivan county",41.7164,-74.7681,11,"non-poultry",110
36105,"NY","sullivan county",41.7164,-74.7681,12,"wild bird",1
36105,"NY","sullivan county",41.7164,-74.7681,9,"wild bird",3
36109,"NY","tompkins county",42.452,-76.4736,12,"wild bird",1
36109,"NY","tompkins county",42.452,-76.4736,13,"wild bird",1
36109,"NY","tompkins county",42.452,-76.4736,9,"wild bird",1
36111,"NY","ulster county",41.8881,-74.2586,11,"wild bird",1
36111,"NY","ulster county",41.8881,-74.2586,2,"non-poultry",70
36113,"NY","warren county",43.561,-73.846,5,"wild bird",1
36115,"NY","washington county",43.3137,-73.4308,5,"wild bird",1
36115,"NY","washington county",43.3137,-73.4308,9,"wild bird",1
36117,"NY","wayne county",43.1566,-77.0294,11,"non-poultry",10
36117,"NY","wayne county",43.1566,-77.0294,3,"wild bird",2
36117,"NY","wayne county",43.1566,-77.0294,4,"wild bird",3
36119,"NY","westchester county",41.1624,-73.7561,10,"wild bird",1
36119,"NY","westchester county",41.1624,-73.7561,11,"wild bird",1
36121,"NY","wyoming county",42.7024,-78.2244,9,"wild bird",1
36123,"NY","yates county",42.6335,-77.1055,10,"wild bird",18
36123,"NY","yates county",42.6335,-77.1055,12,"wild bird",1
36123,"NY","yates county",42.6335,-77.1055,4,"wild bird",1
36123,"NY","yates county",42.6335,-77.1055,9,"wild bird",2
39003,"OH","allen county",40.7715,-84.1058,9,"non-poultry",2
39005,"OH","ashland county",40.846,-82.2707,9,"non-poultry",640
39011,"OH","auglaize county",40.5609,-84.2218,4,"wild bird",1
39017,"OH","butler county",39.4386,-84.5756,11,"poultry",150
39025,"OH","clermont county",39.0476,-84.1517,11,"wild bird",1
39027,"OH","clinton county",39.4149,-83.8084,4,"wild bird",1
39035,"OH","cuyahoga county",41.4243,-81.6586,10,"wild bird",3
39035,"OH","cuyahoga county",41.4243,-81.6586,3,"wild bird",2
39035,"OH","cuyahoga county",41.4243,-81.6586,5,"wild bird",1
39039,"OH","defiance county",41.3239,-84.4905,9,"poultry",3748500
39041,"OH","delaware county",40.2784,-83.0049,9,"captive wild bird",7
39043,"OH","erie county",41.3641,-82.6194,3,"wild bird",1
39049,"OH","franklin county",39.9695,-83.0093,10,"captive wild bird",1
39049,"OH","franklin county",39.9695,-83.0093,3,"non-poultry",8
39059,"OH","guernsey county",40.052,-81.4942,3,"wild bird",1
39089,"OH","licking county",40.0916,-82.4831,13,"non-poultry",30
39113,"OH","montgomery county",39.7547,-84.2907,4,"wild bird",1
39123,"OH","ottawa county",41.5379,-83.1434,10,"wild bird",43
39123,"OH","ottawa county",41.5379,-83.1434,3,"wild bird",26
39123,"OH","ottawa county",41.5379,-83.1434,4,"wild bird",1
39133,"OH","portage county",41.1677,-81.1974,10,"non-poultry",50
39143,"OH","sandusky county",41.3562,-83.1464,3,"captive wild bird",1
39153,"OH","summit county",41.126,-81.5322,9,"non-poultry",6
39153,"OH","summit county",41.126,-81.5322,9,"wild bird",1
39171,"OH","williams county",41.5603,-84.5882,9,"non-poultry",60
40027,"OK","cleveland county",35.2031,-97.3265,10,"non-poultry",30
40037,"OK","creek county",35.9026,-96.3708,10,"non-poultry",50
40109,"OK","oklahoma county",35.5515,-97.4072,10,"wild bird",2
40117,"OK","pawnee county",36.3169,-96.6992,12,"non-poultry",30
40119,"OK","payne county",36.0773,-96.9756,10,"wild bird",3
40119,"OK","payne county",36.0773,-96.9756,3,"wild bird",1
40131,"OK","rogers county",36.3715,-95.6043,13,"wild bird",1
40135,"OK","sequoyah county",35.4953,-94.7552,4,"poultry",13800
40141,"OK","tillman county",34.3728,-98.9242,10,"wild bird",4
40141,"OK","tillman county",34.3728,-98.9242,9,"wild bird",33
40143,"OK","tulsa county",36.1211,-95.9415,10,"non-poultry",30
41001,"OR","baker county",44.7092,-117.6753,9,"wild bird",2
41003,"OR","benton county",44.4918,-123.4293,10,"wild bird",1
41003,"OR","benton county",44.4918,-123.4293,11,"wild bird",2
41003,"OR","benton county",44.4918,-123.4293,12,"wild bird",1
41003,"OR","benton county",44.4918,-123.4293,7,"wild bird",3
41005,"OR","clackamas county",45.188,-122.2209,10,"wild bird",1
41005,"OR","clackamas county",45.188,-122.2209,11,"wild bird",1
41005,"OR","clackamas county",45.188,-122.2209,12,"non-poultry",60
41005,"OR","clackamas county",45.188,-122.2209,5,"wild bird",1
41005,"OR","clackamas county",45.188,-122.2209,7,"wild bird",2
41007,"OR","clatsop county",45.9949,-123.6557,10,"wild bird",6
41007,"OR","clatsop county",45.9949,-123.6557,11,"wild bird",10
41007,"OR","clatsop county",45.9949,-123.6557,13,"wild bird",4
41007,"OR","clatsop county",45.9949,-123.6557,9,"wild bird",1
41009,"OR","columbia county",45.9438,-123.0883,11,"non-poultry",30
41009,"OR","columbia county",45.9438,-123.0883,11,"wild bird",73
41009,"OR","columbia county",45.9438,-123.0883,12,"non-poultry",100
41009,"OR","columbia county",45.9438,-123.0883,12,"wild bird",1
41011,"OR","coos county",43.1742,-124.0594,11,"wild bird",1
41011,"OR","coos county",43.1742,-124.0594,7,"non-poultry",20
41013,"OR","crook county",44.1422,-120.3566,13,"wild bird",1
41013,"OR","crook county",44.1422,-120.3566,8,"wild bird",3
41017,"OR","deschutes county",43.915,-121.2282,11,"non-poultry",8
41017,"OR","deschutes county",43.915,-121.2282,13,"wild bird",2
41017,"OR","deschutes county",43.915,-121.2282,7,"non-poultry",210
41017,"OR","deschutes county",43.915,-121.2282,7,"poultry",320
41017,"OR","deschutes county",43.915,-121.2282,7,"wild bird",2
41019,"OR","douglas county",43.2797,-123.1665,12,"wild bird",1
41019,"OR","douglas county",43.2797,-123.1665,13,"non-poultry",0
41019,"OR","douglas county",43.2797,-123.1665,8,"wild bird",1
41019,"OR","douglas county",43.2797,-123.1665,9,"non-poultry",30
41025,"OR","harney county",43.0641,-118.9679,6,"wild bird",1
41025,"OR","harney county",43.0641,-118.9679,8,"wild bird",2
41025,"OR","harney county",43.0641,-118.9679,9,"wild bird",2
41029,"OR","jackson county",42.4322,-122.7285,10,"wild bird",3
41029,"OR","jackson county",42.4322,-122.7285,13,"wild bird",1
41029,"OR","jackson county",42.4322,-122.7285,9,"wild bird",1
41033,"OR","josephine county",42.3655,-123.5555,10,"wild bird",2
41033,"OR","josephine county",42.3655,-123.5555,13,"non-poultry",30
41035,"OR","klamath county",42.6863,-121.6501,10,"wild bird",2
41035,"OR","klamath county",42.6863,-121.6501,11,"wild bird",40
41035,"OR","klamath county",42.6863,-121.6501,12,"wild bird",1
41035,"OR","klamath county",42.6863,-121.6501,7,"wild bird",1
41035,"OR","klamath county",42.6863,-121.6501,8,"wild bird",11
41037,"OR","lake county",42.7935,-120.3874,11,"wild bird",20
41037,"OR","lake county",42.7935,-120.3874,13,"wild bird",1
41039,"OR","lane county",43.9387,-122.8479,10,"wild bird",2
41039,"OR","lane county",43.9387,-122.8479,11,"wild bird",2
41039,"OR","lane county",43.9387,-122.8479,12,"wild bird",7
41039,"OR","lane county",43.9387,-122.8479,13,"wild bird",1
41039,"OR","lane county",43.9387,-122.8479,5,"poultry",450
41039,"OR","lane county",43.9387,-122.8479,5,"wild bird",6
41039,"OR","lane county",43.9387,-122.8479,6,"wild bird",1
41039,"OR","lane county",43.9387,-122.8479,7,"wild bird",2
41041,"OR","lincoln county",44.642,-123.8682,11,"wild bird",1
41041,"OR","lincoln county",44.642,-123.8682,12,"captive wild bird",1
41041,"OR","lincoln county",44.642,-123.8682,12,"wild bird",1
41041,"OR","lincoln county",44.642,-123.8682,13,"wild bird",1
41043,"OR","linn county",44.4887,-122.5344,12,"non-poultry",20
41043,"OR","linn county",44.4887,-122.5344,5,"non-poultry",90
41043,"OR","linn county",44.4887,-122.5344,7,"non-poultry",40
41045,"OR","malheur county",43.1934,-117.6231,10,"wild bird",1
41045,"OR","malheur county",43.1934,-117.6231,12,"wild bird",1
41047,"OR","marion county",44.9033,-122.5846,10,"wild bird",3
41047,"OR","marion county",44.9033,-122.5846,11,"wild bird",1
41047,"OR","marion county",44.9033,-122.5846,6,"wild bird",3
41049,"OR","morrow county",45.419,-119.5844,10,"wild bird",35
41049,"OR","morrow county",45.419,-119.5844,12,"wild bird",7
41051,"OR","multnomah county",45.5468,-122.4148,10,"wild bird",1
41051,"OR","multnomah county",45.5468,-122.4148,11,"wild bird",2
41051,"OR","multnomah county",45.5468,-122.4148,13,"wild bird",3
41051,"OR","multnomah county",45.5468,-122.4148,7,"wild bird",3
41051,"OR","multnomah county",45.5468,-122.4148,8,"wild bird",4
41053,"OR","polk county",44.9035,-123.4132,12,"non-poultry",90
41053,"OR","polk county",44.9035,-123.4132,12,"wild bird",1
41053,"OR","polk county",44.9035,-123.4132,13,"non-poultry",20
41053,"OR","polk county",44.9035,-123.4132,6,"non-poultry",90
41057,"OR","tillamook county",45.4637,-123.7127,10,"wild bird",1
41057,"OR","tillamook county",45.4637,-123.7127,13,"wild bird",1
41057,"OR","tillamook county",45.4637,-123.7127,9,"non-poultry",50
41059,"OR","umatilla county",45.5919,-118.7369,12,"non-poultry",10
41059,"OR","umatilla county",45.5919,-118.7369,12,"wild bird",2
41059,"OR","umatilla county",45.5919,-118.7369,6,"wild bird",1
41061,"OR","union county",45.3102,-118.0088,11,"wild bird",1
41061,"OR","union county",45.3102,-118.0088,12,"wild bird",1
41061,"OR","union county",45.3102,-118.0088,6,"wild bird",1
41063,"OR","wallowa county",45.5799,-117.1811,10,"wild bird",1
41067,"OR","washington county",45.5601,-123.0983,10,"wild bird",3
41067,"OR","washington county",45.5601,-123.0983,11,"wild bird",1
41067,"OR","washington county",45.5601,-123.0983,8,"wild bird",4
41071,"OR","yamhill county",45.2327,-123.3081,11,"poultry",150
42001,"PA","adams county",39.8715,-77.2179,10,"poultry",17900
42001,"PA","adams county",39.8715,-77.2179,12,"wild bird",4
42003,"PA","allegheny county",40.4688,-79.9812,11,"non-poultry",20
42003,"PA","allegheny county",40.4688,-79.9812,12,"wild bird",1
42011,"PA","berks county",40.4163,-75.926,10,"non-poultry",10
42011,"PA","berks county",40.4163,-75.926,10,"wild bird",1
42011,"PA","berks county",40.4163,-75.926,11,"non-poultry",30
42011,"PA","berks county",40.4163,-75.926,12,"wild bird",2
42011,"PA","berks county",40.4163,-75.926,13,"wild bird",3
42011,"PA","berks county",40.4163,-75.926,5,"poultry",339600
42011,"PA","berks county",40.4163,-75.926,6,"poultry",30100
42017,"PA","bucks county",40.337,-75.1069,12,"wild bird",1
42017,"PA","bucks county",40.337,-75.1069,5,"wild bird",1
42017,"PA","bucks county",40.337,-75.1069,9,"wild bird",1
42019,"PA","butler county",40.912,-79.9133,12,"wild bird",1
42019,"PA","butler county",40.912,-79.9133,7,"wild bird",1
42025,"PA","carbon county",40.9182,-75.7088,12,"wild bird",1
42027,"PA","centre county",40.9193,-77.82,12,"wild bird",2
42027,"PA","centre county",40.9193,-77.82,13,"wild bird",1
42029,"PA","chester county",39.9731,-75.7484,12,"wild bird",4
42029,"PA","chester county",39.9731,-75.7484,3,"wild bird",1
42029,"PA","chester county",39.9731,-75.7484,5,"wild bird",1
42029,"PA","chester county",39.9731,-75.7484,9,"wild bird",1
42037,"PA","columbia county",41.0486,-76.4052,7,"wild bird",1
42039,"PA","crawford county",41.6847,-80.1062,12,"wild bird",1
42039,"PA","crawford county",41.6847,-80.1062,4,"wild bird",2
42039,"PA","crawford county",41.6847,-80.1062,6,"wild bird",1
42039,"PA","crawford county",41.6847,-80.1062,7,"wild bird",2
42039,"PA","crawford county",41.6847,-80.1062,9,"wild bird",1
42041,"PA","cumberland county",40.1636,-77.2655,11,"wild bird",4
42043,"PA","dauphin county",40.4154,-76.7795,10,"captive wild bird",4
42043,"PA","dauphin county",40.4154,-76.7795,11,"non-poultry",130
42043,"PA","dauphin county",40.4154,-76.7795,6,"wild bird",7
42043,"PA","dauphin county",40.4154,-76.7795,7,"wild bird",1
42043,"PA","dauphin county",40.4154,-76.7795,8,"captive wild bird",1
42045,"PA","delaware county",39.9167,-75.3991,6,"wild bird",1
42049,"PA","erie county",41.9925,-80.0327,13,"wild bird",1
42049,"PA","erie county",41.9925,-80.0327,7,"wild bird",2
42055,"PA","franklin county",39.9274,-77.7213,13,"wild bird",1
42055,"PA","franklin county",39.9274,-77.7213,4,"wild bird",1
42055,"PA","franklin county",39.9274,-77.7213,5,"wild bird",3
42055,"PA","franklin county",39.9274,-77.7213,7,"wild bird",1
42069,"PA","lackawanna county",41.4367,-75.6093,12,"wild bird",1
42069,"PA","lackawanna county",41.4367,-75.6093,9,"wild bird",5
42071,"PA","lancaster county",40.0424,-76.2477,12,"wild bird",1
42071,"PA","lancaster county",40.0424,-76.2477,13,"wild bird",1
42071,"PA","lancaster county",40.0424,-76.2477,4,"poultry",3782700
42071,"PA","lancaster county",40.0424,-76.2477,5,"poultry",72300
42071,"PA","lancaster county",40.0424,-76.2477,5,"wild bird",3
42071,"PA","lancaster county",40.0424,-76.2477,7,"wild bird",1
42071,"PA","lancaster county",40.0424,-76.2477,9,"non-poultry",180
42071,"PA","lancaster county",40.0424,-76.2477,9,"wild bird",2
42075,"PA","lebanon county",40.3672,-76.4577,12,"wild bird",1
42077,"PA","lehigh county",40.6127,-75.5924,11,"poultry",86560
42077,"PA","lehigh county",40.6127,-75.5924,12,"wild bird",1
42085,"PA","mercer county",41.3022,-80.2577,10,"wild bird",1
42089,"PA","monroe county",41.0581,-75.3395,10,"non-poultry",40
42089,"PA","monroe county",41.0581,-75.3395,12,"wild bird",2
42091,"PA","montgomery county",40.2108,-75.3673,10,"wild bird",1
42091,"PA","montgomery county",40.2108,-75.3673,6,"wild bird",2
42091,"PA","montgomery county",40.2108,-75.3673,7,"wild bird",3
42095,"PA","northampton county",40.7542,-75.3076,10,"wild bird",1
42095,"PA","northampton county",40.7542,-75.3076,13,"wild bird",2
42095,"PA","northampton county",40.7542,-75.3076,8,"poultry",90
42095,"PA","northampton county",40.7542,-75.3076,8,"wild bird",1
42105,"PA","potter county",41.7449,-77.8958,12,"wild bird",1
42107,"PA","schuylkill county",40.7058,-76.2159,13,"wild bird",1
42121,"PA","venango county",41.401,-79.758,12,"wild bird",1
42121,"PA","venango county",41.401,-79.758,3,"wild bird",5
42125,"PA","washington county",40.1894,-80.2483,9,"poultry",1800
42129,"PA","westmoreland county",40.3109,-79.4668,10,"non-poultry",160
42133,"PA","york county",39.92,-76.7265,7,"wild bird",1
42133,"PA","york county",39.92,-76.7265,9,"poultry",25900
44003,"RI","kent county",41.6721,-71.5931,10,"wild bird",1
44003,"RI","kent county",41.6721,-71.5931,11,"wild bird",1
44005,"RI","newport county",41.5566,-71.2365,10,"non-poultry",60
44007,"RI","providence county",41.8721,-71.58,10,"wild bird",1
44009,"RI","washington county",41.4697,-71.6225,11,"wild bird",2
44009,"RI","washington county",41.4697,-71.6225,7,"wild bird",1
44009,"RI","washington county",41.4697,-71.6225,9,"wild bird",3
45003,"SC","aiken county",33.5443,-81.6347,11,"wild bird",4
45013,"SC","beaufort county",32.3855,-80.7302,11,"non-poultry",170
45015,"SC","berkeley county",33.1973,-79.9522,13,"wild bird",1
45019,"SC","charleston county",32.8346,-79.9531,12,"wild bird",15
45019,"SC","charleston county",32.8346,-79.9531,13,"wild bird",10
45019,"SC","charleston county",32.8346,-79.9531,2,"captive wild bird",1
45019,"SC","charleston county",32.8346,-79.9531,3,"captive wild bird",2
45019,"SC","charleston county",32.8346,-79.9531,3,"wild bird",2
45019,"SC","charleston county",32.8346,-79.9531,5,"wild bird",7
45019,"SC","charleston county",32.8346,-79.9531,8,"wild bird",1
45019,"SC","charleston county",32.8346,-79.9531,9,"wild bird",1
45023,"SC","chester county",34.6921,-81.1595,12,"wild bird",1
45027,"SC","clarendon county",33.6658,-80.2164,13,"wild bird",1
45029,"SC","colleton county",32.8636,-80.6669,1,"wild bird",24
45029,"SC","colleton county",32.8636,-80.6669,13,"wild bird",17
45029,"SC","colleton county",32.8636,-80.6669,4,"wild bird",1
45059,"SC","laurens county",34.4834,-82.0057,10,"captive wild bird",1
45059,"SC","laurens county",34.4834,-82.0057,11,"captive wild bird",1
45063,"SC","lexington county",33.9023,-81.2722,3,"wild bird",1
45063,"SC","lexington county",33.9023,-81.2722,9,"wild bird",6
45065,"SC","mccormick county",33.8995,-82.31,9,"wild bird",1
45079,"SC","richland county",34.0218,-80.9031,8,"wild bird",2
45083,"SC","spartanburg county",34.9309,-81.9908,11,"wild bird",2
46003,"SD","aurora county",43.718,-98.5616,3,"wild bird",22
46005,"SD","beadle county",44.4145,-98.2781,10,"poultry",71400
46005,"SD","beadle county",44.4145,-98.2781,10,"wild bird",1
46005,"SD","beadle county",44.4145,-98.2781,11,"poultry",147800
46005,"SD","beadle county",44.4145,-98.2781,12,"wild bird",3
46005,"SD","beadle county",44.4145,-98.2781,3,"poultry",79300
46005,"SD","beadle county",44.4145,-98.2781,3,"wild bird",10
46005,"SD","beadle county",44.4145,-98.2781,4,"poultry",55600
46005,"SD","beadle county",44.4145,-98.2781,5,"poultry",56200
46005,"SD","beadle county",44.4145,-98.2781,5,"wild bird",1
46009,"SD","bon homme county",42.9885,-97.8846,3,"non-poultry",230
46009,"SD","bon homme county",42.9885,-97.8846,3,"poultry",48200
46011,"SD","brookings county",44.3697,-96.7904,12,"non-poultry",210
46013,"SD","brown county",45.5898,-98.3516,11,"wild bird",2
46013,"SD","brown county",45.5898,-98.3516,5,"wild bird",9
46015,"SD","brule county",43.7181,-99.0809,10,"poultry",500
46015,"SD","brule county",43.7181,-99.0809,11,"non-poultry",30
46015,"SD","brule county",43.7181,-99.0809,3,"poultry",55100
46019,"SD","butte county",44.9058,-103.508,13,"wild bird",1
46023,"SD","charles mix county",43.2079,-98.5879,11,"poultry",75100
46023,"SD","charles mix county",43.2079,-98.5879,12,"poultry",34100
46023,"SD","charles mix county",43.2079,-98.5879,3,"poultry",135400
46023,"SD","charles mix county",43.2079,-98.5879,3,"wild bird",4
46023,"SD","charles mix county",43.2079,-98.5879,4,"poultry",81500
46025,"SD","clark county",44.8583,-97.7295,11,"wild bird",1
46025,"SD","clark county",44.8583,-97.7295,12,"non-poultry",40
46025,"SD","clark county",44.8583,-97.7295,12,"poultry",24300
46025,"SD","clark county",44.8583,-97.7295,12,"wild bird",3
46025,"SD","clark county",44.8583,-97.7295,3,"poultry",43100
46025,"SD","clark county",44.8583,-97.7295,4,"poultry",62700
46025,"SD","clark county",44.8583,-97.7295,4,"wild bird",1
46025,"SD","clark county",44.8583,-97.7295,9,"poultry",65600
46029,"SD","codington county",44.9779,-97.1886,11,"wild bird",1
46029,"SD","codington county",44.9779,-97.1886,13,"poultry",140
46029,"SD","codington county",44.9779,-97.1886,3,"wild bird",1
46029,"SD","codington county",44.9779,-97.1886,5,"poultry",80
46035,"SD","davison county",43.6747,-98.146,12,"wild bird",2
46037,"SD","day county",45.3671,-97.6074,3,"wild bird",1
46037,"SD","day county",45.3671,-97.6074,5,"poultry",80
46039,"SD","deuel county",44.7601,-96.668,4,"poultry",1400
46045,"SD","edmunds county",45.4188,-99.2153,11,"poultry",34400
46045,"SD","edmunds county",45.4188,-99.2153,3,"poultry",52700
46045,"SD","edmunds county",45.4188,-99.2153,4,"poultry",67000
46047,"SD","fall river county",43.2394,-103.5275,13,"wild bird",1
46049,"SD","faulk county",45.071,-99.1453,11,"poultry",49900
46049,"SD","faulk county",45.071,-99.1453,4,"poultry",48000
46049,"SD","faulk county",45.071,-99.1453,4,"wild bird",2
46051,"SD","grant county",45.1719,-96.7677,10,"non-poultry",50
46053,"SD","gregory county",43.1924,-99.1856,10,"poultry",200
46053,"SD","gregory county",43.1924,-99.1856,11,"poultry",3000
46057,"SD","hamlin county",44.6738,-97.1883,10,"non-poultry",20
46057,"SD","hamlin county",44.6738,-97.1883,11,"poultry",50000
46057,"SD","hamlin county",44.6738,-97.1883,12,"poultry",58100
46057,"SD","hamlin county",44.6738,-97.1883,5,"non-poultry",20
46059,"SD","hand county",44.5478,-99.0049,11,"wild bird",1
46059,"SD","hand county",44.5478,-99.0049,12,"wild bird",1
46061,"SD","hanson county",43.6748,-97.7873,11,"poultry",71600
46061,"SD","hanson county",43.6748,-97.7873,12,"poultry",55700
46061,"SD","hanson county",43.6748,-97.7873,12,"wild bird",1
46061,"SD","hanson county",43.6748,-97.7873,3,"poultry",114800
46065,"SD","hughes county",44.389,-99.996,13,"wild bird",1
46067,"SD","hutchinson county",43.3349,-97.7544,3,"poultry",135400
46073,"SD","jerauld county",44.0663,-98.6296,3,"poultry",44000
46077,"SD","kingsbury county",44.3696,-97.4915,12,"non-poultry",70
46077,"SD","kingsbury county",44.3696,-97.4915,3,"poultry",159500
46077,"SD","kingsbury county",44.3696,-97.4915,3,"wild bird",1
46077,"SD","kingsbury county",44.3696,-97.4915,5,"wild bird",1
46077,"SD","kingsbury county",44.3696,-97.4915,9,"non-poultry",250
46079,"SD","lake county",44.022,-97.1294,12,"poultry",78000
46079,"SD","lake county",44.022,-97.1294,4,"poultry",59000
46079,"SD","lake county",44.022,-97.1294,4,"wild bird",1
46083,"SD","lincoln county",43.2789,-96.7218,12,"wild bird",1
46083,"SD","lincoln county",43.2789,-96.7218,4,"wild bird",1
46087,"SD","mccook county",43.6743,-97.3685,12,"wild bird",3
46089,"SD","mcpherson county",45.7664,-99.2214,3,"poultry",69900
46089,"SD","mcpherson county",45.7664,-99.2214,4,"poultry",106900
46089,"SD","mcpherson county",45.7664,-99.2214,5,"wild bird",1
46089,"SD","mcpherson county",45.7664,-99.2214,9,"poultry",56900
46093,"SD","meade county",44.5668,-102.7169,5,"wild bird",1
46097,"SD","miner county",44.022,-97.6102,11,"wild bird",1
46099,"SD","minnehaha county",43.6742,-96.7915,12,"wild bird",1
46099,"SD","minnehaha county",43.6742,-96.7915,4,"wild bird",1
46101,"SD","moody county",44.022,-96.6709,12,"poultry",1332100
46103,"SD","pennington county",44.0037,-102.8238,10,"wild bird",2
46103,"SD","pennington county",44.0037,-102.8238,13,"wild bird",4
46105,"SD","perkins county",45.4905,-102.4757,9,"wild bird",2
46109,"SD","roberts county",45.6296,-96.9461,10,"poultry",3600
46115,"SD","spink county",44.938,-98.3462,10,"non-poultry",160
46115,"SD","spink county",44.938,-98.3462,11,"poultry",88400
46115,"SD","spink county",44.938,-98.3462,11,"wild bird",1
46115,"SD","spink county",44.938,-98.3462,12,"poultry",280
46115,"SD","spink county",44.938,-98.3462,3,"poultry",45900
46115,"SD","spink county",44.938,-98.3462,4,"poultry",68100
46117,"SD","stanley county",44.4123,-100.7359,11,"wild bird",2
46117,"SD","stanley county",44.4123,-100.7359,3,"wild bird",4
46125,"SD","turner county",43.3109,-97.1487,11,"non-poultry",210
46135,"SD","yankton county",43.009,-97.3948,4,"poultry",76100
47001,"TN","anderson county",36.1185,-84.1985,11,"wild bird",1
47007,"TN","bledsoe county",35.5964,-85.2051,11,"poultry",20900
47035,"TN","cumberland county",35.9504,-84.9984,11,"wild bird",1
47037,"TN","davidson county",36.1695,-86.7847,11,"non-poultry",10
47037,"TN","davidson county",36.1695,-86.7847,4,"wild bird",1
47045,"TN","dyer county",36.0592,-89.4137,3,"wild bird",5
47059,"TN","greene county",36.1753,-82.8458,12,"wild bird",2
47063,"TN","hamblen county",36.2171,-83.2667,13,"wild bird",1
47065,"TN","hamilton county",35.1808,-85.1648,13,"captive wild bird",1
47073,"TN","hawkins county",36.4412,-82.9447,13,"wild bird",1
47089,"TN","jefferson county",36.051,-83.4463,12,"wild bird",4
47093,"TN","knox county",35.9932,-83.9371,5,"wild bird",1
47095,"TN","lake county",36.3352,-89.4935,9,"wild bird",19
47131,"TN","obion county",36.3582,-89.1488,3,"wild bird",2
47131,"TN","obion county",36.3582,-89.1488,9,"poultry",130
47147,"TN","robertson county",36.5255,-86.8706,12,"wild bird",1
47157,"TN","shelby county",35.1842,-89.894,11,"captive wild bird",1
47167,"TN","tipton county",35.4973,-89.7566,10,"non-poultry",90
47183,"TN","weakley county",36.2983,-88.7178,12,"poultry",129300
47183,"TN","weakley county",36.2983,-88.7178,13,"poultry",267800
47189,"TN","wilson county",36.1549,-86.2977,13,"wild bird",1
48035,"TX","bosque county",31.9004,-97.6343,5,"wild bird",1
48065,"TX","carson county",35.4035,-101.3543,13,"wild bird",2
48071,"TX","chambers county",29.7384,-94.6101,10,"wild bird",29
48071,"TX","chambers county",29.7384,-94.6101,11,"wild bird",3
48071,"TX","chambers county",29.7384,-94.6101,12,"wild bird",10
48071,"TX","chambers county",29.7384,-94.6101,9,"wild bird",10
48113,"TX","dallas county",32.7666,-96.7778,9,"non-poultry",60
48121,"TX","denton county",33.2055,-97.1168,12,"non-poultry",40
48141,"TX","el paso county",31.7686,-106.2348,10,"captive wild bird",1
48143,"TX","erath county",32.2363,-98.218,4,"poultry",1700
48161,"TX","freestone county",31.7049,-96.1491,10,"wild bird",29
48161,"TX","freestone county",31.7049,-96.1491,13,"wild bird",2
48189,"TX","hale county",34.0705,-101.8269,10,"wild bird",9
48189,"TX","hale county",34.0705,-101.8269,12,"wild bird",8
48189,"TX","hale county",34.0705,-101.8269,13,"wild bird",1
48281,"TX","lampasas county",31.1962,-98.2414,13,"poultry",70
48337,"TX","montague county",33.6757,-97.7246,12,"wild bird",1
48361,"TX","orange county",30.1213,-93.8939,11,"wild bird",61
48381,"TX","randall county",34.9659,-101.8969,12,"wild bird",4
48387,"TX","red river county",33.6207,-95.0503,10,"wild bird",18
48397,"TX","rockwall county",32.8978,-96.4079,10,"non-poultry",50
48423,"TX","smith county",32.375,-95.2692,10,"wild bird",1
48439,"TX","tarrant county",32.7719,-97.2911,12,"captive wild bird",1
48439,"TX","tarrant county",32.7719,-97.2911,4,"captive wild bird",1
48441,"TX","taylor county",32.3015,-99.8902,10,"wild bird",2
48485,"TX","wichita county",33.988,-98.7036,5,"captive wild bird",1
49003,"UT","box elder county",41.521,-113.0821,11,"wild bird",1
49003,"UT","box elder county",41.521,-113.0821,8,"wild bird",6
49003,"UT","box elder county",41.521,-113.0821,9,"wild bird",6
49005,"UT","cache county",41.7224,-111.7436,10,"non-poultry",320
49005,"UT","cache county",41.7224,-111.7436,4,"poultry",1501200
49005,"UT","cache county",41.7224,-111.7436,5,"non-poultry",20
49005,"UT","cache county",41.7224,-111.7436,5,"wild bird",9
49007,"UT","carbon county",39.6481,-110.5888,5,"wild bird",3
49007,"UT","carbon county",39.6481,-110.5888,8,"wild bird",1
49011,"UT","davis county",40.99,-112.1115,11,"wild bird",3
49011,"UT","davis county",40.99,-112.1115,8,"wild bird",4
49011,"UT","davis county",40.99,-112.1115,9,"wild bird",30
49013,"UT","duchesne county",40.2982,-110.4252,13,"wild bird",5
49021,"UT","iron county",37.8592,-113.2895,11,"poultry",3000
