fips,state,county,lat,lng,month.index,type,avg.temp,cases,binary.case
56007,WY,carbon county,41.6946,-106.9307,3,poultry,30.4,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,4,poultry,37.1,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,5,poultry,46.3,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,6,poultry,59.3,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,7,poultry,68.1,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,8,poultry,66.2,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,9,poultry,59,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,10,poultry,43.6,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,11,poultry,25.5,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,12,poultry,20.7,0,uninfected
56007,WY,carbon county,41.6946,-106.9307,13,poultry,19.7,0,uninfected
56009,WY,converse county,42.9724,-105.5071,1,poultry,26.6,0,uninfected
56009,WY,converse county,42.9724,-105.5071,2,poultry,23.3,0,uninfected
56009,WY,converse county,42.9724,-105.5071,3,poultry,33.4,0,uninfected
56009,WY,converse county,42.9724,-105.5071,4,poultry,38.5,0,uninfected
56009,WY,converse county,42.9724,-105.5071,5,poultry,48.9,0,uninfected
56009,WY,converse county,42.9724,-105.5071,6,poultry,62.2,0,uninfected
56009,WY,converse county,42.9724,-105.5071,7,poultry,72.2,0,uninfected
56009,WY,converse county,42.9724,-105.5071,8,poultry,70.2,0,uninfected
56009,WY,converse county,42.9724,-105.5071,9,poultry,62.3,0,uninfected
56009,WY,converse county,42.9724,-105.5071,10,poultry,46.6,0,uninfected
56009,WY,converse county,42.9724,-105.5071,11,poultry,27.9,0,uninfected
56009,WY,converse county,42.9724,-105.5071,12,poultry,22.8,0,uninfected
56009,WY,converse county,42.9724,-105.5071,13,poultry,21.5,0,uninfected
56011,WY,crook county,44.5886,-104.5699,1,poultry,24.1,0,uninfected
56011,WY,crook county,44.5886,-104.5699,2,poultry,22.8,0,uninfected
56011,WY,crook county,44.5886,-104.5699,3,poultry,34.2,0,uninfected
56011,WY,crook county,44.5886,-104.5699,4,poultry,36.6,0,uninfected
56011,WY,crook county,44.5886,-104.5699,5,poultry,50.2,0,uninfected
56011,WY,crook county,44.5886,-104.5699,6,poultry,61.2,0,uninfected
56011,WY,crook county,44.5886,-104.5699,7,poultry,72,0,uninfected
56011,WY,crook county,44.5886,-104.5699,8,poultry,71.6,0,uninfected
56011,WY,crook county,44.5886,-104.5699,9,poultry,62.7,0,uninfected
56011,WY,crook county,44.5886,-104.5699,10,poultry,46.3,0,uninfected
56011,WY,crook county,44.5886,-104.5699,11,poultry,25.7,0,uninfected
56011,WY,crook county,44.5886,-104.5699,12,poultry,17.6,0,uninfected
56011,WY,crook county,44.5886,-104.5699,13,poultry,24.6,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,1,poultry,23.2,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,2,poultry,20.3,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,3,poultry,31.2,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,4,poultry,35.2,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,5,poultry,45.8,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,6,poultry,57.5,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,7,poultry,68,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,8,poultry,65.8,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,9,poultry,58.5,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,10,poultry,43.6,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,11,poultry,23.9,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,12,poultry,16.5,0,uninfected
56013,WY,fremont county,43.0405,-108.6304,13,poultry,15.1,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,1,poultry,29.2,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,2,poultry,26.5,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,3,poultry,36.9,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,4,poultry,42.3,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,5,poultry,52.9,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,6,poultry,66.8,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,7,poultry,74.9,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,8,poultry,73.4,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,9,poultry,65,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,10,poultry,49.3,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,11,poultry,31.2,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,12,poultry,25.1,0,uninfected
56015,WY,goshen county,42.0879,-104.3533,13,poultry,25.2,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,1,poultry,24.9,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,2,poultry,22.6,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,3,poultry,33.8,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,4,poultry,36.6,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,5,poultry,48.3,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,6,poultry,59.9,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,7,poultry,70.4,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,8,poultry,68.8,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,9,poultry,61,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,10,poultry,46,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,11,poultry,25.6,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,12,poultry,18.7,0,uninfected
56017,WY,hot springs county,43.7189,-108.4421,13,poultry,19.1,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,1,poultry,26.6,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,2,poultry,22.6,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,3,poultry,33.8,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,4,poultry,35.8,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,5,poultry,47.9,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,6,poultry,60.3,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,7,poultry,70.3,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,8,poultry,69.6,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,9,poultry,61.2,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,10,poultry,46.2,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,11,poultry,25.9,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,12,poultry,19.4,0,uninfected
56019,WY,johnson county,44.0388,-106.5847,13,poultry,22.9,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,1,poultry,28.3,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,2,poultry,24.4,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,3,poultry,35.1,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,4,poultry,41.1,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,5,poultry,51.2,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,6,poultry,65.2,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,7,poultry,72.2,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,8,poultry,70.2,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,9,poultry,63,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,10,poultry,48,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,11,poultry,30.2,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,12,poultry,26.6,0,uninfected
56021,WY,laramie county,41.3071,-104.6896,13,poultry,25.2,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,1,poultry,17.9,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,2,poultry,17.3,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,3,poultry,29.6,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,4,poultry,33.7,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,5,poultry,43.2,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,6,poultry,54.7,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,7,poultry,65.4,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,8,poultry,63.4,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,9,poultry,56.7,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,10,poultry,42.1,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,11,poultry,21.9,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,12,poultry,17.3,0,uninfected
56023,WY,lincoln county,42.2639,-110.656,13,poultry,15.2,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,1,poultry,24.9,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,2,poultry,21,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,3,poultry,32.2,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,4,poultry,36.8,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,5,poultry,47.8,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,6,poultry,61,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,7,poultry,71.2,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,8,poultry,69.3,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,9,poultry,61.6,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,10,poultry,45.9,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,11,poultry,26.3,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,12,poultry,20.6,0,uninfected
56025,WY,natrona county,42.9622,-106.7985,13,poultry,20.6,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,1,poultry,26.1,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,2,poultry,25,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,3,poultry,35.3,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,4,poultry,40.1,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,5,poultry,51.6,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,6,poultry,64.9,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,7,poultry,74.7,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,8,poultry,72.8,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,9,poultry,64.6,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,10,poultry,48.2,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,11,poultry,29.3,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,12,poultry,21.2,0,uninfected
56027,WY,niobrara county,43.0565,-104.4754,13,poultry,22.6,0,uninfected
56029,WY,park county,44.5205,-109.5879,1,poultry,22.3,0,uninfected
56029,WY,park county,44.5205,-109.5879,2,poultry,19.3,0,uninfected
56029,WY,park county,44.5205,-109.5879,3,poultry,29.9,0,uninfected
56029,WY,park county,44.5205,-109.5879,4,poultry,31.6,0,uninfected
56029,WY,park county,44.5205,-109.5879,5,poultry,42.6,0,uninfected
56029,WY,park county,44.5205,-109.5879,6,poultry,53,0,uninfected
56029,WY,park county,44.5205,-109.5879,7,poultry,63.7,0,uninfected
56029,WY,park county,44.5205,-109.5879,8,poultry,62.9,0,uninfected
56029,WY,park county,44.5205,-109.5879,9,poultry,56,0,uninfected
56029,WY,park county,44.5205,-109.5879,10,poultry,42.5,0,uninfected
56029,WY,park county,44.5205,-109.5879,11,poultry,21.6,0,uninfected
56029,WY,park county,44.5205,-109.5879,12,poultry,18.4,0,uninfected
56029,WY,park county,44.5205,-109.5879,13,poultry,19.3,0,uninfected
56031,WY,platte county,42.1332,-104.9659,1,poultry,29.1,0,uninfected
56031,WY,platte county,42.1332,-104.9659,2,poultry,25.7,0,uninfected
56031,WY,platte county,42.1332,-104.9659,3,poultry,35.8,0,uninfected
56031,WY,platte county,42.1332,-104.9659,4,poultry,41.5,0,uninfected
56031,WY,platte county,42.1332,-104.9659,5,poultry,51.8,0,uninfected
56031,WY,platte county,42.1332,-104.9659,6,poultry,65.1,0,uninfected
56031,WY,platte county,42.1332,-104.9659,7,poultry,73.8,0,uninfected
56031,WY,platte county,42.1332,-104.9659,8,poultry,71.6,0,uninfected
56031,WY,platte county,42.1332,-104.9659,9,poultry,63.9,0,uninfected
56031,WY,platte county,42.1332,-104.9659,10,poultry,48.4,0,uninfected
56031,WY,platte county,42.1332,-104.9659,11,poultry,30.8,0,uninfected
56031,WY,platte county,42.1332,-104.9659,12,poultry,26.7,0,uninfected
56031,WY,platte county,42.1332,-104.9659,13,poultry,25.3,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,1,poultry,25.1,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,2,poultry,22.4,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,3,poultry,33.8,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,4,poultry,35.7,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,5,poultry,47.4,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,6,poultry,59.3,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,7,poultry,69.9,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,8,poultry,69.6,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,9,poultry,61.1,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,10,poultry,46,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,11,poultry,24.6,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,12,poultry,17.8,0,uninfected
56033,WY,sheridan county,44.79,-106.8793,13,poultry,23,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,1,poultry,15.2,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,2,poultry,15.7,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,3,poultry,27,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,4,poultry,30.8,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,5,poultry,40.6,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,6,poultry,51.4,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,7,poultry,61.8,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,8,poultry,60.2,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,9,poultry,53.4,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,10,poultry,39.5,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,11,poultry,19.7,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,12,poultry,13.8,0,uninfected
56035,WY,sublette county,42.7669,-109.9147,13,poultry,12.1,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,1,poultry,21.7,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,2,poultry,20.3,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,3,poultry,31.6,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,4,poultry,38.1,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,5,poultry,47,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,6,poultry,59.8,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,7,poultry,69.9,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,8,poultry,68,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,9,poultry,60,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,10,poultry,44.1,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,11,poultry,23.8,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,12,poultry,17.8,0,uninfected
56037,WY,sweetwater county,41.6595,-108.8795,13,poultry,15.7,0,uninfected
56039,WY,teton county,43.9347,-110.5898,1,poultry,15.2,0,uninfected
56039,WY,teton county,43.9347,-110.5898,2,poultry,15.2,0,uninfected
56039,WY,teton county,43.9347,-110.5898,3,poultry,26.5,0,uninfected
56039,WY,teton county,43.9347,-110.5898,4,poultry,28.7,0,uninfected
56039,WY,teton county,43.9347,-110.5898,5,poultry,39.1,0,uninfected
56039,WY,teton county,43.9347,-110.5898,6,poultry,49.4,0,uninfected
56039,WY,teton county,43.9347,-110.5898,7,poultry,60.7,0,uninfected
56039,WY,teton county,43.9347,-110.5898,8,poultry,59.3,0,uninfected
56039,WY,teton county,43.9347,-110.5898,9,poultry,52.6,0,uninfected
56039,WY,teton county,43.9347,-110.5898,10,poultry,39,0,uninfected
56039,WY,teton county,43.9347,-110.5898,11,poultry,17.3,0,uninfected
56039,WY,teton county,43.9347,-110.5898,12,poultry,15.3,0,uninfected
56039,WY,teton county,43.9347,-110.5898,13,poultry,15.4,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,1,poultry,20.5,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,2,poultry,19,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,3,poultry,30.7,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,4,poultry,35.6,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,5,poultry,44.9,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,6,poultry,56.4,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,7,poultry,66.4,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,8,poultry,63.6,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,9,poultry,57.2,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,10,poultry,42.9,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,11,poultry,23.9,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,12,poultry,20.6,0,uninfected
56041,WY,uinta county,41.2876,-110.5476,13,poultry,16.8,0,uninfected
56043,WY,washakie county,43.905,-107.6829,1,poultry,22.3,0,uninfected
56043,WY,washakie county,43.905,-107.6829,2,poultry,21.7,0,uninfected
56043,WY,washakie county,43.905,-107.6829,3,poultry,34.7,0,uninfected
56043,WY,washakie county,43.905,-107.6829,4,poultry,37.7,0,uninfected
56043,WY,washakie county,43.905,-107.6829,5,poultry,50.4,0,uninfected
56043,WY,washakie county,43.905,-107.6829,6,poultry,62.3,0,uninfected
56043,WY,washakie county,43.905,-107.6829,7,poultry,73.1,0,uninfected
56043,WY,washakie county,43.905,-107.6829,8,poultry,71.3,0,uninfected
56043,WY,washakie county,43.905,-107.6829,9,poultry,63.1,0,uninfected
56043,WY,washakie county,43.905,-107.6829,10,poultry,46.8,0,uninfected
56043,WY,washakie county,43.905,-107.6829,11,poultry,25.4,0,uninfected
56043,WY,washakie county,43.905,-107.6829,12,poultry,17.8,0,uninfected
56043,WY,washakie county,43.905,-107.6829,13,poultry,20.7,0,uninfected
56045,WY,weston county,43.8405,-104.5678,1,poultry,23.2,0,uninfected
56045,WY,weston county,43.8405,-104.5678,2,poultry,22.6,0,uninfected
56045,WY,weston county,43.8405,-104.5678,3,poultry,34.5,0,uninfected
56045,WY,weston county,43.8405,-104.5678,4,poultry,38.5,0,uninfected
56045,WY,weston county,43.8405,-104.5678,5,poultry,50.2,0,uninfected
56045,WY,weston county,43.8405,-104.5678,6,poultry,63.3,0,uninfected
56045,WY,weston county,43.8405,-104.5678,7,poultry,74.2,0,uninfected
56045,WY,weston county,43.8405,-104.5678,8,poultry,72.9,0,uninfected
56045,WY,weston county,43.8405,-104.5678,9,poultry,64.4,0,uninfected
56045,WY,weston county,43.8405,-104.5678,10,poultry,47.7,0,uninfected
56045,WY,weston county,43.8405,-104.5678,11,poultry,26.1,0,uninfected
56045,WY,weston county,43.8405,-104.5678,12,poultry,19,0,uninfected
56045,WY,weston county,43.8405,-104.5678,13,poultry,23.2,0,uninfected
